feature,importance,std
month_purchase_pca_54,0.8,0.7483314773547882
weekday_purchase_pca_181,0.8,0.6000000000000001
month_purchase_pca_134,0.8,0.7483314773547883
month_purchase_pca_100,0.8,0.7483314773547882
month_purchase_pca_127,0.8,0.6000000000000001
browser_pca_47,0.8,0.8717797887081347
month_purchase_pca_164,0.8,0.8717797887081348
month_purchase_pca_147,0.8,0.7483314773547883
month_purchase_pca_135,0.8,0.6
month_purchase_pca_97,0.7,1.004987562112089
month_purchase_pca_103,0.7,0.7810249675906655
month_purchase_pca_169,0.7,0.6403124237432849
browser_pca_12,0.7,0.9000000000000001
month_purchase_pca_77,0.7,0.7810249675906655
month_purchase_pca_158,0.7,0.6403124237432849
month_purchase_pca_161,0.7,0.6403124237432848
month_purchase_pca_57,0.7,0.6403124237432849
browser_pca_29,0.7,0.7810249675906655
month_purchase_pca_112,0.7,0.7810249675906654
weekday_purchase_pca_45,0.7,0.7810249675906655
browser_pca_48,0.7,0.7810249675906655
month_purchase_pca_179,0.7,0.6403124237432849
month_purchase_pca_192,0.7,0.9
month_purchase_pca_173,0.7,0.7810249675906655
month_purchase_pca_175,0.7,0.7810249675906655
month_purchase_pca_82,0.6,0.8
weekday_purchase_pca_113,0.6,0.8
weekday_purchase_pca_64,0.6,0.66332495807108
month_purchase_pca_113,0.6,0.4898979485566356
month_purchase_pca_132,0.6,0.66332495807108
month_purchase_pca_55,0.6,0.66332495807108
month_purchase_pca_189,0.6,0.7999999999999999
month_purchase_pca_146,0.6,1.019803902718557
weekday_purchase_pca_168,0.6,1.0198039027185568
weekday_purchase_pca_161,0.6,0.8
weekday_purchase_pca_18,0.6,0.6633249580710799
month_purchase_pca_115,0.6,0.8
sex_pca_1,0.6,0.66332495807108
month_purchase_pca_89,0.6,0.9165151389911679
month_purchase_pca_167,0.6,0.4898979485566356
month_purchase_pca_139,0.5,0.806225774829855
month_purchase_pca_165,0.5,0.5
browser_pca_63,0.5,0.6708203932499369
weekday_purchase_pca_16,0.5,0.5
month_purchase_pca_182,0.5,0.6708203932499369
source_pca_5,0.5,0.6708203932499369
month_purchase_pca_180,0.5,0.6708203932499369
month_purchase_pca_177,0.5,1.02469507659596
sex_pca_2,0.5,0.6708203932499369
weekday_purchase_pca_122,0.5,0.5
browser_pca_61,0.5,0.9219544457292888
weekday_purchase_pca_25,0.5,0.6708203932499369
month_purchase_pca_166,0.4,0.66332495807108
weekday_purchase_pca_21,0.4,0.66332495807108
browser_pca_30,0.4,0.48989794855663565
browser_pca_97,0.4,0.66332495807108
weekday_purchase_pca_33,0.4,0.66332495807108
browser_pca_55,0.4,0.9165151389911681
browser_pca_112,0.4,0.66332495807108
month_purchase_pca_70,0.4,0.48989794855663565
month_purchase_pca_163,0.4,0.48989794855663565
browser_pca_147,0.4,0.66332495807108
month_purchase_pca_76,0.4,0.66332495807108
sex_pca_3,0.4,0.66332495807108
month_purchase_pca_122,0.4,0.66332495807108
weekday_purchase_pca_138,0.4,0.48989794855663565
month_purchase_pca_157,0.4,0.4898979485566356
month_purchase_pca_160,0.4,0.48989794855663565
browser_pca_13,0.4,0.66332495807108
weekday_purchase_pca_27,0.4,0.48989794855663565
month_purchase_pca_196,0.4,0.48989794855663565
source_pca_7,0.4,0.4898979485566356
source_pca_8,0.3,0.6403124237432848
month_purchase_pca_191,0.3,0.45825756949558394
weekday_purchase_pca_196,0.3,0.45825756949558405
weekday_purchase_pca_160,0.3,0.45825756949558405
month_purchase_pca_140,0.3,0.45825756949558405
browser_pca_51,0.3,0.6403124237432848
browser_pca_95,0.3,0.45825756949558405
sex_pca_84,0.3,0.45825756949558405
browser_pca_17,0.3,0.45825756949558394
browser_pca_75,0.3,0.6403124237432849
browser_pca_26,0.3,0.45825756949558405
browser_pca_72,0.3,0.45825756949558405
browser_pca_85,0.3,0.6403124237432849
browser_pca_71,0.3,0.6403124237432849
browser_pca_83,0.3,0.45825756949558405
month_purchase_pca_194,0.3,0.45825756949558394
weekday_purchase_pca_20,0.3,0.45825756949558394
weekday_purchase_pca_197,0.3,0.45825756949558405
browser_pca_70,0.3,0.45825756949558394
browser_pca_62,0.3,0.6403124237432849
month_purchase_pca_26,0.3,0.6403124237432848
weekday_purchase_pca_115,0.3,0.6403124237432849
weekday_purchase_pca_107,0.3,0.6403124237432848
