feature,importance,std
DeviceType_pca_8,0.1,0.30000000000000004
card4_pca_43,0.1,0.30000000000000004
DeviceType_pca_25,0.1,0.30000000000000004
card4_pca_44,0.1,0.30000000000000004
V65,0.1,0.30000000000000004
card6_pca_48,0.0,0.0
DeviceType_pca_26,0.0,0.0
DeviceType_pca_27,0.0,0.0
DeviceType_pca_28,0.0,0.0
DeviceType_pca_29,0.0,0.0
DeviceType_pca_30,0.0,0.0
DeviceType_pca_48,0.0,0.0
V89,0.0,0.0
DeviceType_pca_39,0.0,0.0
DeviceType_pca_40,0.0,0.0
DeviceType_pca_41,0.0,0.0
card6_pca_38,0.0,0.0
V68,0.0,0.0
V88,0.0,0.0
card4_pca_28,0.0,0.0
